지점,지점명,일시,일강수량(mm)
90,속초,2020-03-16,1.2
90,속초,2020-03-17,0.0
90,속초,2020-03-19,0.3
90,속초,2020-03-21,3.8
90,속초,2020-03-27,6.7
90,속초,2020-03-29,0.0
90,속초,2020-04-01,0.8
90,속초,2020-04-07,2.5
90,속초,2020-04-08,0.3
90,속초,2020-04-12,0.0
90,속초,2020-04-13,0.0
90,속초,2020-04-15,0.0
90,속초,2020-04-17,2.0
90,속초,2020-04-18,10.6
90,속초,2020-04-19,18.1
90,속초,2020-04-20,1.9
90,속초,2020-04-25,0.0
90,속초,2020-04-26,0.3
90,속초,2020-04-27,1.9
90,속초,2020-05-08,3.2
90,속초,2020-05-09,42.8
90,속초,2020-05-12,0.0
90,속초,2020-05-15,7.3
90,속초,2020-05-16,0.5
90,속초,2020-05-17,0.4
90,속초,2020-05-18,30.3
90,속초,2020-05-19,140.0
90,속초,2020-05-20,12.4
90,속초,2020-05-22,0.2
90,속초,2020-05-23,0.0
90,속초,2020-05-24,4.5
90,속초,2020-05-26,3.5
90,속초,2020-05-28,0.0
90,속초,2020-05-31,0.0
90,속초,2020-06-02,0.0
90,속초,2020-06-10,0.0
90,속초,2020-06-11,0.0
90,속초,2020-06-14,0.5
90,속초,2020-06-18,0.8
90,속초,2020-06-19,3.0
90,속초,2020-06-24,51.1
90,속초,2020-06-25,0.3
90,속초,2020-06-27,1.0
90,속초,2020-06-29,0.6
90,속초,2020-06-30,214.6
90,속초,2020-07-01,7.7
90,속초,2020-07-09,0.0
90,속초,2020-07-10,84.4
90,속초,2020-07-11,36.3
90,속초,2020-07-13,29.0
90,속초,2020-07-14,24.9
90,속초,2020-07-15,0.0
90,속초,2020-07-19,2.7
90,속초,2020-07-20,0.0
90,속초,2020-07-23,22.2
90,속초,2020-07-24,115.5
90,속초,2020-07-25,34.0
90,속초,2020-07-26,13.2
90,속초,2020-07-27,1.9
90,속초,2020-07-28,0.0
90,속초,2020-07-29,2.9
90,속초,2020-07-30,0.0
90,속초,2020-08-01,4.1
90,속초,2020-08-02,5.2
90,속초,2020-08-03,9.4
90,속초,2020-08-04,88.3
90,속초,2020-08-05,127.9
90,속초,2020-08-06,17.1
90,속초,2020-08-07,0.0
90,속초,2020-08-08,7.2
90,속초,2020-08-09,19.4
90,속초,2020-08-10,6.9
90,속초,2020-08-11,36.5
90,속초,2020-08-14,3.9
90,속초,2020-08-15,0.3
90,속초,2020-08-20,11.9
90,속초,2020-08-21,26.7
90,속초,2020-08-22,21.2
90,속초,2020-08-23,0.1
90,속초,2020-08-26,2.4
90,속초,2020-08-27,2.0
90,속초,2020-08-28,0.0
90,속초,2020-08-29,6.5
90,속초,2020-08-30,13.3
90,속초,2020-08-31,1.0
90,속초,2020-09-01,0.7
90,속초,2020-09-02,147.1
90,속초,2020-09-03,64.4
90,속초,2020-09-06,31.1
90,속초,2020-09-07,192.5
90,속초,2020-09-08,0.0
90,속초,2020-09-09,0.1
90,속초,2020-09-11,3.0
90,속초,2020-09-12,13.3
90,속초,2020-09-13,9.8
90,속초,2020-09-16,0.5
90,속초,2020-09-22,0.0
90,속초,2020-09-23,0.7
90,속초,2020-09-24,5.6
90,속초,2020-09-25,3.1
90,속초,2020-09-26,6.4
90,속초,2020-09-27,1.8
90,속초,2020-09-30,2.7
90,속초,2020-10-02,0.0
90,속초,2020-10-04,0.0
90,속초,2020-10-13,0.0
90,속초,2020-11-01,0.1
90,속초,2020-11-02,0.0
90,속초,2020-11-03,0.0
90,속초,2020-11-16,0.0
90,속초,2020-11-18,0.2
90,속초,2020-11-19,15.3
90,속초,2020-11-22,0.6
90,속초,2020-11-26,2.8
90,속초,2020-11-27,0.2
90,속초,2020-12-13,0.5
90,속초,2020-12-29,0.0
90,속초,2020-12-30,0.0
90,속초,2021-01-07,0.0
90,속초,2021-01-15,0.0
90,속초,2021-01-18,0.0
90,속초,2021-01-21,0.0
90,속초,2021-01-26,0.0
90,속초,2021-01-28,0.0
90,속초,2021-01-31,0.0
90,속초,2021-02-01,0.0
90,속초,2021-02-03,0.0
90,속초,2021-02-04,0.0
90,속초,2021-02-07,0.0
90,속초,2021-02-14,0.1
90,속초,2021-02-15,0.1
90,속초,2021-02-26,0.0
90,속초,2021-02-27,4.8
90,속초,2021-03-01,73.4
90,속초,2021-03-02,7.6
90,속초,2021-03-06,5.4
90,속초,2021-03-07,0.5
90,속초,2021-03-12,3.9
90,속초,2021-03-16,0.0
90,속초,2021-03-20,0.9
90,속초,2021-03-27,9.2
90,속초,2021-03-28,3.3
90,속초,2021-03-29,0.0
90,속초,2021-04-03,40.5
90,속초,2021-04-04,12.1
90,속초,2021-04-08,1.8
90,속초,2021-04-12,12.0
90,속초,2021-04-13,4.5
90,속초,2021-04-17,0.0
90,속초,2021-04-25,0.0
90,속초,2021-04-27,0.0
90,속초,2021-04-29,3.8
90,속초,2021-04-30,22.5
90,속초,2021-05-01,32.0
90,속초,2021-05-02,4.2
90,속초,2021-05-04,1.2
90,속초,2021-05-05,3.2
90,속초,2021-05-07,1.9
90,속초,2021-05-08,0.0
90,속초,2021-05-15,2.9
90,속초,2021-05-16,67.0
90,속초,2021-05-17,2.1
90,속초,2021-05-20,5.0
90,속초,2021-05-21,13.8
90,속초,2021-05-25,0.4
90,속초,2021-05-27,5.2
90,속초,2021-05-28,4.1
90,속초,2021-05-29,4.3
90,속초,2021-05-31,7.6
90,속초,2021-06-01,0.3
90,속초,2021-06-03,10.2
90,속초,2021-06-04,1.3
90,속초,2021-06-07,0.0
90,속초,2021-06-08,0.5
90,속초,2021-06-10,0.8
90,속초,2021-06-11,5.0
90,속초,2021-06-15,0.1
90,속초,2021-06-16,3.4
90,속초,2021-06-17,0.0
90,속초,2021-06-20,0.0
90,속초,2021-06-21,6.6
90,속초,2021-06-22,7.7
90,속초,2021-06-26,7.8
90,속초,2021-06-28,0.0
90,속초,2021-06-29,0.0
90,속초,2021-06-30,0.1
90,속초,2021-07-03,37.0
90,속초,2021-07-04,50.3
90,속초,2021-07-08,6.2
90,속초,2021-07-09,2.2
90,속초,2021-07-10,1.9
90,속초,2021-07-15,0.0
90,속초,2021-07-17,5.1
90,속초,2021-07-26,0.0
90,속초,2021-07-31,1.4
90,속초,2021-08-01,0.6
90,속초,2021-08-02,8.5
90,속초,2021-08-03,0.0
90,속초,2021-08-04,0.0
90,속초,2021-08-06,16.2
90,속초,2021-08-08,83.5
90,속초,2021-08-09,24.3
90,속초,2021-08-10,5.9
90,속초,2021-08-13,0.0
90,속초,2021-08-14,13.0
90,속초,2021-08-15,1.9
90,속초,2021-08-17,17.5
90,속초,2021-08-18,25.3
90,속초,2021-08-19,0.0
90,속초,2021-08-20,0.0
90,속초,2021-08-21,7.7
90,속초,2021-08-23,0.1
90,속초,2021-08-24,21.0
90,속초,2021-08-25,0.9
90,속초,2021-08-27,0.1
90,속초,2021-08-29,0.4
90,속초,2021-08-30,0.0
90,속초,2021-08-31,20.2
90,속초,2021-09-01,30.6
90,속초,2021-09-04,1.5
90,속초,2021-09-05,15.8
90,속초,2021-09-06,2.6
90,속초,2021-09-07,43.1
90,속초,2021-09-08,5.6
90,속초,2021-09-12,0.0
90,속초,2021-09-13,0.7
90,속초,2021-09-15,1.1
90,속초,2021-09-16,0.0
90,속초,2021-09-17,2.9
90,속초,2021-09-18,7.8
90,속초,2021-09-20,0.0
90,속초,2021-09-21,3.9
90,속초,2021-09-24,11.4
90,속초,2021-09-25,9.4
90,속초,2021-09-27,0.0
90,속초,2021-09-28,0.6
90,속초,2021-09-29,4.6
90,속초,2021-10-04,4.9
90,속초,2021-10-05,56.9
90,속초,2021-10-06,34.4
90,속초,2021-10-07,2.8
90,속초,2021-10-08,23.4
90,속초,2021-10-09,42.9
90,속초,2021-10-10,0.0
90,속초,2021-10-11,0.0
90,속초,2021-10-12,0.0
90,속초,2021-10-13,0.0
90,속초,2021-10-14,0.0
90,속초,2021-10-15,37.7
90,속초,2021-10-16,2.1
90,속초,2021-10-19,10.5
90,속초,2021-10-20,0.8
90,속초,2021-10-21,0.0
90,속초,2021-10-22,0.5
90,속초,2021-10-27,0.0
90,속초,2021-11-01,0.0
90,속초,2021-11-02,10.9
90,속초,2021-11-03,0.1
90,속초,2021-11-07,0.3
90,속초,2021-11-08,0.6
90,속초,2021-11-09,0.0
90,속초,2021-11-20,0.2
90,속초,2021-11-22,0.0
90,속초,2021-11-24,0.0
90,속초,2021-11-30,4.1
90,속초,2021-12-02,0.0
90,속초,2021-12-03,0.0
90,속초,2021-12-07,10.4
90,속초,2021-12-10,0.0
90,속초,2021-12-15,0.0
90,속초,2021-12-22,0.0
90,속초,2021-12-24,42.1
90,속초,2021-12-25,16.2
90,속초,2021-12-29,0.0
90,속초,2022-01-16,0.0
90,속초,2022-01-19,3.1
90,속초,2022-01-20,0.1
90,속초,2022-01-23,0.2
90,속초,2022-01-24,0.2
90,속초,2022-02-13,8.1
90,속초,2022-02-14,1.4
90,속초,2022-02-21,0.0
90,속초,2022-02-26,1.6
90,속초,2022-03-04,0.6
90,속초,2022-03-05,0.0
90,속초,2022-03-12,0.5
90,속초,2022-03-13,18.3
90,속초,2022-03-14,9.3
90,속초,2022-03-17,18.5
90,속초,2022-03-18,2.7
90,속초,2022-03-19,29.2
90,속초,2022-03-20,0.0
90,속초,2022-03-25,6.2
90,속초,2022-03-26,22.2
90,속초,2022-03-27,0.0
90,속초,2022-03-30,1.3
90,속초,2022-03-31,5.7
90,속초,2022-04-12,2.2
90,속초,2022-04-13,13.8
90,속초,2022-04-14,0.5
90,속초,2022-04-26,0.2
90,속초,2022-04-28,1.2
90,속초,2022-04-29,15.6
90,속초,2022-04-30,0.0
90,속초,2022-05-01,0.0
90,속초,2022-05-02,0.0
90,속초,2022-05-07,7.7
90,속초,2022-05-08,0.0
90,속초,2022-05-11,0.0
90,속초,2022-05-13,0.0
90,속초,2022-05-17,0.0
90,속초,2022-05-18,0.0
90,속초,2022-05-22,0.0
90,속초,2022-05-25,0.0
90,속초,2022-05-26,1.4
90,속초,2022-05-27,0.0
90,속초,2022-05-30,0.0
90,속초,2022-06-03,0.0
90,속초,2022-06-04,0.0
90,속초,2022-06-05,14.1
90,속초,2022-06-06,75.4
90,속초,2022-06-07,2.8
90,속초,2022-06-09,0.1
90,속초,2022-06-12,0.0
90,속초,2022-06-13,0.0
90,속초,2022-06-14,0.0
90,속초,2022-06-15,9.2
90,속초,2022-06-16,5.4
90,속초,2022-06-18,0.1
90,속초,2022-06-23,54.8
90,속초,2022-06-24,11.7
90,속초,2022-06-26,19.9
90,속초,2022-06-27,19.9
90,속초,2022-06-28,0.4
90,속초,2022-06-29,0.6
90,속초,2022-06-30,34.3
90,속초,2022-07-05,0.0
90,속초,2022-07-06,0.0
90,속초,2022-07-07,1.4
90,속초,2022-07-08,0.0
90,속초,2022-07-09,0.0
90,속초,2022-07-10,1.3
90,속초,2022-07-11,28.8
90,속초,2022-07-12,3.0
90,속초,2022-07-13,26.9
90,속초,2022-07-14,0.0
90,속초,2022-07-15,21.1
90,속초,2022-07-16,0.3
90,속초,2022-07-19,0.4
90,속초,2022-07-20,0.7
90,속초,2022-07-21,87.2
90,속초,2022-07-22,9.4
90,속초,2022-07-23,12.1
90,속초,2022-07-24,3.3
90,속초,2022-07-26,0.0
90,속초,2022-07-28,0.0
90,속초,2022-07-30,0.0
90,속초,2022-07-31,17.2
90,속초,2022-08-01,6.1
90,속초,2022-08-02,14.8
90,속초,2022-08-03,0.3
90,속초,2022-08-04,11.3
90,속초,2022-08-05,0.0
90,속초,2022-08-07,0.5
90,속초,2022-08-08,21.4
90,속초,2022-08-09,110.9
90,속초,2022-08-10,24.9
90,속초,2022-08-11,1.6
90,속초,2022-08-13,0.3
90,속초,2022-08-14,20.5
90,속초,2022-08-15,1.8
90,속초,2022-08-16,25.3
90,속초,2022-08-17,28.5
90,속초,2022-08-19,0.0
90,속초,2022-08-20,0.0
90,속초,2022-08-22,0.1
90,속초,2022-08-23,0.0
90,속초,2022-08-24,0.0
90,속초,2022-08-25,0.6
90,속초,2022-08-27,0.0
90,속초,2022-08-29,0.1
90,속초,2022-08-30,34.7
90,속초,2022-08-31,20.0
90,속초,2022-09-02,0.9
90,속초,2022-09-04,10.8
90,속초,2022-09-05,119.4
90,속초,2022-09-06,87.6
90,속초,2022-09-11,0.2
90,속초,2022-09-14,3.5
90,속초,2022-09-16,0.0
90,속초,2022-09-17,0.0
90,속초,2022-09-18,0.6
90,속초,2022-09-19,40.4
90,속초,2022-09-20,0.4
90,속초,2022-09-23,0.0
90,속초,2022-10-02,5.0
90,속초,2022-10-03,16.7
90,속초,2022-10-04,76.8
90,속초,2022-10-05,68.2
90,속초,2022-10-06,65.0
90,속초,2022-10-07,38.2
90,속초,2022-10-09,0.5
90,속초,2022-10-10,0.0
90,속초,2022-10-16,0.0
90,속초,2022-10-23,28.2
90,속초,2022-10-24,37.5
90,속초,2022-10-25,0.0
90,속초,2022-10-27,34.3
90,속초,2022-10-28,6.5
90,속초,2022-10-29,0.2
90,속초,2022-10-30,0.0
90,속초,2022-11-10,0.0
90,속초,2022-11-11,0.0
90,속초,2022-11-12,5.7
90,속초,2022-11-13,9.6
90,속초,2022-11-19,0.0
90,속초,2022-11-22,4.2
90,속초,2022-11-23,7.1
90,속초,2022-11-25,0.0
90,속초,2022-11-26,0.3
90,속초,2022-11-28,9.8
90,속초,2022-11-29,1.7
90,속초,2022-12-03,0.0
90,속초,2022-12-12,0.0
90,속초,2022-12-13,0.7
90,속초,2022-12-15,0.0
90,속초,2022-12-21,0.0
90,속초,2022-12-28,0.0
90,속초,2023-01-07,3.0
90,속초,2023-01-13,14.5
90,속초,2023-01-14,29.5
90,속초,2023-01-15,47.7
90,속초,2023-01-16,0.0
90,속초,2023-01-20,0.0
90,속초,2023-01-29,0.0
90,속초,2023-02-10,2.7
90,속초,2023-02-12,1.4
90,속초,2023-02-13,26.0
90,속초,2023-02-14,0.9
90,속초,2023-02-15,4.1
90,속초,2023-02-25,8.3
90,속초,2023-03-02,0.0
90,속초,2023-03-08,0.0
90,속초,2023-03-09,2.6
90,속초,2023-03-12,6.3
90,속초,2023-03-22,0.0
90,속초,2023-03-23,0.0
90,속초,2023-03-24,0.0
90,속초,2023-03-25,1.2
90,속초,2023-03-26,0.0
90,속초,2023-04-04,0.0
90,속초,2023-04-05,28.0
90,속초,2023-04-06,0.0
90,속초,2023-04-07,0.0
90,속초,2023-04-11,4.5
90,속초,2023-04-14,0.0
90,속초,2023-04-15,1.8
90,속초,2023-04-16,2.4
90,속초,2023-04-17,0.3
90,속초,2023-04-18,12.0
90,속초,2023-04-24,3.2
90,속초,2023-04-25,0.9
90,속초,2023-04-26,1.0
90,속초,2023-04-29,2.9
90,속초,2023-04-30,0.0
90,속초,2023-05-01,0.0
90,속초,2023-05-05,9.8
90,속초,2023-05-06,48.4
90,속초,2023-05-14,0.1
90,속초,2023-05-18,3.2
90,속초,2023-05-25,0.0
90,속초,2023-05-26,0.0
90,속초,2023-05-27,6.9
90,속초,2023-05-28,9.6
90,속초,2023-05-29,3.0
90,속초,2023-05-30,0.0
90,속초,2023-06-01,0.0
90,속초,2023-06-02,0.0
90,속초,2023-06-06,1.3
90,속초,2023-06-08,0.0
90,속초,2023-06-09,12.6
90,속초,2023-06-10,23.1
90,속초,2023-06-11,4.9
90,속초,2023-06-12,2.3
90,속초,2023-06-13,16.1
90,속초,2023-06-14,0.2
90,속초,2023-06-15,0.2
90,속초,2023-06-20,0.0
90,속초,2023-06-21,38.2
90,속초,2023-06-22,2.2
90,속초,2023-06-26,33.8
90,속초,2023-06-27,15.2
90,속초,2023-06-29,37.6
90,속초,2023-06-30,12.4
90,속초,2023-07-04,14.9
90,속초,2023-07-05,19.4
90,속초,2023-07-09,29.4
90,속초,2023-07-10,7.4
90,속초,2023-07-11,1.1
90,속초,2023-07-13,9.5
90,속초,2023-07-14,10.3
90,속초,2023-07-15,0.6
90,속초,2023-07-16,0.0
90,속초,2023-07-17,0.0
90,속초,2023-07-18,0.7
90,속초,2023-07-22,0.1
90,속초,2023-07-23,3.5
90,속초,2023-07-24,8.5
90,속초,2023-07-26,2.8
90,속초,2023-07-29,0.0
90,속초,2023-08-06,55.0
93,북춘천,2016-10-02,31.5
93,북춘천,2016-10-03,39.0
93,북춘천,2016-10-05,0.0
93,북춘천,2016-10-07,2.5
93,북춘천,2016-10-08,4.5
93,북춘천,2016-10-16,0.4
93,북춘천,2016-10-23,0.2
93,북춘천,2016-10-25,33.5
93,북춘천,2016-10-28,0.5
93,북춘천,2016-11-03,0.0
93,북춘천,2016-11-07,3.0
93,북춘천,2016-11-08,0.0
93,북춘천,2016-11-10,5.5
93,북춘천,2016-11-11,1.5
93,북춘천,2016-11-13,0.5
93,북춘천,2016-11-14,0.5
93,북춘천,2016-11-22,0.4
93,북춘천,2016-11-26,1.1
93,북춘천,2016-11-27,0.5
93,북춘천,2016-11-30,0.2
93,북춘천,2016-12-05,0.4
93,북춘천,2016-12-07,0.2
93,북춘천,2016-12-08,1.8
93,북춘천,2016-12-09,3.8
93,북춘천,2016-12-14,1.6
93,북춘천,2016-12-15,0.0
93,북춘천,2016-12-19,0.1
93,북춘천,2016-12-21,23.5
93,북춘천,2016-12-22,49.0
93,북춘천,2016-12-23,0.4
93,북춘천,2016-12-27,2.3
93,북춘천,2016-12-29,0.0
93,북춘천,2017-01-02,0.0
93,북춘천,2017-01-08,0.0
93,북춘천,2017-01-09,0.0
93,북춘천,2017-01-12,0.0
93,북춘천,2017-01-13,0.0
93,북춘천,2017-01-20,0.5
93,북춘천,2017-01-21,1.1
93,북춘천,2017-01-22,1.1
93,북춘천,2017-01-26,0.0
93,북춘천,2017-01-27,7.1
93,북춘천,2017-01-29,5.6
93,북춘천,2017-01-30,0.5
93,북춘천,2017-02-05,0.0
93,북춘천,2017-02-17,3.0
93,북춘천,2017-02-19,3.5
93,북춘천,2017-02-20,1.0
93,북춘천,2017-02-22,3.5
93,북춘천,2017-02-23,0.0
93,북춘천,2017-03-01,0.4
93,북춘천,2017-03-02,0.5
93,북춘천,2017-03-05,0.0
93,북춘천,2017-03-06,0.0
93,북춘천,2017-03-08,0.0
93,북춘천,2017-03-12,0.0
93,북춘천,2017-03-21,0.0
93,북춘천,2017-03-25,2.0
93,북춘천,2017-03-26,2.5
93,북춘천,2017-03-27,1.0
93,북춘천,2017-03-31,11.5
93,북춘천,2017-04-01,3.0
93,북춘천,2017-04-05,21.0
93,북춘천,2017-04-06,8.0
93,북춘천,2017-04-08,0.1
93,북춘천,2017-04-09,1.5
93,북춘천,2017-04-13,0.0
93,북춘천,2017-04-14,5.5
93,북춘천,2017-04-17,5.5
93,북춘천,2017-04-18,9.0
93,북춘천,2017-04-20,0.5
93,북춘천,2017-05-05,0.0
93,북춘천,2017-05-09,4.5
93,북춘천,2017-05-10,0.5
93,북춘천,2017-05-11,1.0
93,북춘천,2017-05-12,0.5
93,북춘천,2017-05-13,10.5
93,북춘천,2017-05-23,8.5
93,북춘천,2017-05-25,0.0
93,북춘천,2017-06-06,10.5
93,북춘천,2017-06-07,14.5
93,북춘천,2017-06-09,1.5
93,북춘천,2017-06-10,0.1
93,북춘천,2017-06-13,1.5
93,북춘천,2017-06-21,0.2
93,북춘천,2017-06-24,0.2
93,북춘천,2017-06-25,6.1
93,북춘천,2017-06-27,3.5
93,북춘천,2017-07-01,1.0
93,북춘천,2017-07-02,64.0
93,북춘천,2017-07-03,77.0
93,북춘천,2017-07-04,3.5
93,북춘천,2017-07-05,0.1
93,북춘천,2017-07-07,39.0
93,북춘천,2017-07-08,49.5
93,북춘천,2017-07-09,11.5
93,북춘천,2017-07-10,146.5
93,북춘천,2017-07-11,1.5
93,북춘천,2017-07-14,0.4
93,북춘천,2017-07-15,1.5
93,북춘천,2017-07-16,1.0
93,북춘천,2017-07-18,0.3
93,북춘천,2017-07-21,0.5
93,북춘천,2017-07-22,4.5
93,북춘천,2017-07-23,48.0
93,북춘천,2017-07-24,3.5
93,북춘천,2017-07-27,0.5
93,북춘천,2017-07-28,24.0
93,북춘천,2017-07-31,0.0
93,북춘천,2017-08-01,0.1
93,북춘천,2017-08-06,4.5
93,북춘천,2017-08-07,0.2
93,북춘천,2017-08-09,57.0
93,북춘천,2017-08-10,47.5
93,북춘천,2017-08-11,8.0
93,북춘천,2017-08-14,1.0
93,북춘천,2017-08-15,74.0
93,북춘천,2017-08-16,1.5
93,북춘천,2017-08-17,4.0
93,북춘천,2017-08-18,0.0
93,북춘천,2017-08-19,1.5
93,북춘천,2017-08-20,42.5
93,북춘천,2017-08-21,18.5
93,북춘천,2017-08-23,20.0
93,북춘천,2017-08-24,89.0
93,북춘천,2017-08-28,7.0
93,북춘천,2017-09-05,0.0
93,북춘천,2017-09-06,0.5
93,북춘천,2017-09-10,0.2
93,북춘천,2017-09-11,15.5
93,북춘천,2017-09-19,17.0
93,북춘천,2017-09-26,0.4
93,북춘천,2017-09-27,0.2
93,북춘천,2017-10-01,4.5
93,북춘천,2017-10-02,3.0
93,북춘천,2017-10-06,1.5
93,북춘천,2017-10-10,3.5
93,북춘천,2017-10-11,22.5
93,북춘천,2017-10-18,7.5
93,북춘천,2017-10-19,0.1
93,북춘천,2017-10-22,0.0
93,북춘천,2017-11-02,1.5
93,북춘천,2017-11-03,3.0
93,북춘천,2017-11-10,3.5
93,북춘천,2017-11-13,0.4
93,북춘천,2017-11-17,0.0
93,북춘천,2017-11-20,0.0
93,북춘천,2017-11-22,0.1
93,북춘천,2017-11-23,0.0
93,북춘천,2017-11-24,0.5
93,북춘천,2017-11-25,6.9
93,북춘천,2017-11-28,0.0
93,북춘천,2017-11-29,0.0
93,북춘천,2017-12-03,0.0
93,북춘천,2017-12-06,1.0
93,북춘천,2017-12-07,0.0
93,북춘천,2017-12-10,7.7
93,북춘천,2017-12-15,0.1
93,북춘천,2017-12-18,2.0
93,북춘천,2017-12-20,0.6
93,북춘천,2017-12-23,0.0
93,북춘천,2017-12-24,10.4
93,북춘천,2017-12-28,0.0
93,북춘천,2017-12-29,0.0
93,북춘천,2017-12-30,0.8
93,북춘천,2017-12-31,1.9
93,북춘천,2018-01-08,1.1
93,북춘천,2018-01-09,0.0
93,북춘천,2018-01-15,0.0
93,북춘천,2018-01-22,3.7
93,북춘천,2018-01-30,1.2
93,북춘천,2018-01-31,0.5
93,북춘천,2018-02-03,0.0
93,북춘천,2018-02-14,0.0
93,북춘천,2018-02-22,0.1
93,북춘천,2018-02-23,4.4
93,북춘천,2018-02-28,28.5
93,북춘천,2018-03-01,1.0
93,북춘천,2018-03-04,11.0
93,북춘천,2018-03-05,4.0
93,북춘천,2018-03-07,0.5
93,북춘천,2018-03-08,5.0
93,북춘천,2018-03-15,5.0
93,북춘천,2018-03-18,1.5
93,북춘천,2018-03-19,4.0
93,북춘천,2018-04-04,18.5
93,북춘천,2018-04-05,8.5
93,북춘천,2018-04-06,7.5
93,북춘천,2018-04-07,0.0
93,북춘천,2018-04-08,5.7
93,북춘천,2018-04-10,9.5
93,북춘천,2018-04-14,13.0
93,북춘천,2018-04-22,6.0
93,북춘천,2018-04-23,46.5
93,북춘천,2018-04-24,2.0
93,북춘천,2018-05-02,18.0
93,북춘천,2018-05-03,2.5
93,북춘천,2018-05-06,13.5
93,북춘천,2018-05-12,23.5
93,북춘천,2018-05-13,1.0
93,북춘천,2018-05-16,19.0
93,북춘천,2018-05-17,97.0
93,북춘천,2018-05-18,14.0
93,북춘천,2018-05-22,5.5
93,북춘천,2018-05-23,6.5
93,북춘천,2018-05-29,0.0
93,북춘천,2018-05-30,0.0
93,북춘천,2018-06-09,0.0
93,북춘천,2018-06-10,0.1
93,북춘천,2018-06-12,2.0
93,북춘천,2018-06-13,0.0
93,북춘천,2018-06-14,1.0
93,북춘천,2018-06-15,0.1
93,북춘천,2018-06-26,57.5
93,북춘천,2018-06-27,0.2
93,북춘천,2018-06-28,27.5
93,북춘천,2018-06-29,0.2
93,북춘천,2018-07-01,48.0
93,북춘천,2018-07-02,76.5
93,북춘천,2018-07-03,0.5
93,북춘천,2018-07-04,0.2
93,북춘천,2018-07-05,10.0
93,북춘천,2018-07-06,2.0
93,북춘천,2018-07-09,10.5
93,북춘천,2018-07-10,13.0
93,북춘천,2018-07-11,29.0
93,북춘천,2018-08-06,3.0
93,북춘천,2018-08-08,0.2
93,북춘천,2018-08-09,2.0
93,북춘천,2018-08-13,5.0
93,북춘천,2018-08-15,45.5
93,북춘천,2018-08-21,0.4
93,북춘천,2018-08-23,0.5
93,북춘천,2018-08-24,32.5
93,북춘천,2018-08-26,0.0
93,북춘천,2018-08-27,19.0
93,북춘천,2018-08-28,54.0
93,북춘천,2018-08-29,189.5
93,북춘천,2018-08-30,2.5
93,북춘천,2018-08-31,0.5
93,북춘천,2018-09-03,28.0
93,북춘천,2018-09-06,2.5
93,북춘천,2018-09-07,1.0
93,북춘천,2018-09-14,0.1
93,북춘천,2018-09-15,0.0
93,북춘천,2018-09-16,0.4
93,북춘천,2018-09-19,1.0
93,북춘천,2018-09-20,12.0
93,북춘천,2018-09-21,17.5
93,북춘천,2018-09-23,0.5
93,북춘천,2018-10-05,17.5
93,북춘천,2018-10-06,59.5
93,북춘천,2018-10-10,5.5
93,북춘천,2018-10-23,5.5
93,북춘천,2018-10-26,5.0
93,북춘천,2018-10-28,9.5
93,북춘천,2018-10-29,0.1
93,북춘천,2018-11-07,6.5
93,북춘천,2018-11-08,44.5
93,북춘천,2018-11-09,1.5
93,북춘천,2018-11-21,0.0
93,북춘천,2018-11-24,4.4
93,북춘천,2018-12-03,8.0
93,북춘천,2018-12-04,7.0
93,북춘천,2018-12-06,0.1
93,북춘천,2018-12-11,1.3
93,북춘천,2018-12-13,0.9
93,북춘천,2018-12-16,0.0
93,북춘천,2018-12-17,0.0
93,북춘천,2018-12-18,0.0
93,북춘천,2019-01-15,0.0
93,북춘천,2019-01-16,0.0
93,북춘천,2019-01-17,0.0
93,북춘천,2019-01-21,0.0
93,북춘천,2019-01-28,0.2
93,북춘천,2019-02-03,17.2
93,북춘천,2019-02-07,2.5
93,북춘천,2019-02-15,2.1
93,북춘천,2019-02-19,5.7
93,북춘천,2019-02-20,0.0
93,북춘천,2019-03-07,0.0
93,북춘천,2019-03-12,0.3
93,북춘천,2019-03-14,0.2
93,북춘천,2019-03-15,2.1
93,북춘천,2019-03-20,15.5
93,북춘천,2019-03-21,7.5
93,북춘천,2019-03-23,1.6
93,북춘천,2019-03-27,0.0
93,북춘천,2019-03-29,0.0
93,북춘천,2019-03-30,3.4
93,북춘천,2019-03-31,0.3
93,북춘천,2019-04-06,9.3
93,북춘천,2019-04-09,11.7
93,북춘천,2019-04-10,3.8
93,북춘천,2019-04-14,1.3
93,북춘천,2019-04-20,0.0
93,북춘천,2019-04-24,3.8
93,북춘천,2019-04-25,16.4
93,북춘천,2019-04-26,3.3
93,북춘천,2019-04-28,0.1
93,북춘천,2019-05-19,16.1
93,북춘천,2019-05-20,1.4
93,북춘천,2019-05-27,13.9
93,북춘천,2019-06-06,3.8
93,북춘천,2019-06-07,25.2
93,북춘천,2019-06-09,2.2
93,북춘천,2019-06-10,1.9
93,북춘천,2019-06-15,15.8
93,북춘천,2019-06-18,18.3
93,북춘천,2019-06-19,0.8
93,북춘천,2019-06-21,18.6
93,북춘천,2019-06-24,0.3
93,북춘천,2019-06-26,0.0
93,북춘천,2019-06-27,0.2
93,북춘천,2019-06-28,0.7
93,북춘천,2019-06-29,0.9
93,북춘천,2019-07-10,7.7
93,북춘천,2019-07-11,3.3
93,북춘천,2019-07-15,29.0
93,북춘천,2019-07-16,22.6
93,북춘천,2019-07-17,0.0
93,북춘천,2019-07-20,0.0
